OriginalName,AuthorID,Domain,Num
"Carpendale, Jeremy I. M.",6602137442,Theory of Mind; Preschool Children; Mindreading,3
"Carpendale, Jeremy I. M.",6602137442,Later Language Development; Infants; Sitting Position,2
"Carpendale, Jeremy I. M.",6602137442,Morality; Generosity; Toddlers,2
"Carpendale, Jeremy I. M.",6602137442,Antipredatory Behavior; Communication; Mobbing,1
"Carpendale, Jeremy I. M.",6602137442,Moral Judgement; Emotion; Disgust,1
"Lewis, Charlie",7402976047,Theory of Mind; Preschool Children; Mindreading,3
"Lewis, Charlie",7402976047,Child Sexual Abuse; Disclosure; Cross Examination,3
"Lewis, Charlie",7402976047,Schistosomiasis Haematobia; Helminthiasis; Period Prevalence,1
"Lewis, Charlie",7402976047,Autism; Autistic Traits; Autism Spectrum Disorder,1
"Lewis, Charlie",7402976047,Joint Attention; Autism; Communication,1
"Lewis, Charlie",7402976047,Emotion Regulation; Emotion; Preschool Children,1
"Gruber, Thibaud",35754631600,Cultural Evolution; Social Learning; Animals,5
"Gruber, Thibaud",35754631600,Imitation; Social Learning; Preschool Children,4
"Gruber, Thibaud",35754631600,Antipredatory Behavior; Communication; Mobbing,2
"Gruber, Thibaud",35754631600,Cognition; Pan Troglodytes; Gestural Communication,2
"Gruber, Thibaud",35754631600,Near-Infrared Spectroscopy; Diffuse Optical Tomography; Brain Computer Interface,1
"Gruber, Thibaud",35754631600,Functional Laterality; Cerebral Dominance; Pan Troglodytes,1
"Gruber, Thibaud",35754631600,Cebus; Tool Use Behavior; Animals,1
"Gruber, Thibaud",35754631600,Reproducibility; Open Science; P-Value,1
"Gruber, Thibaud",35754631600,Prosody; Facial Expression; Emotion,1
"Gruber, Thibaud",35754631600,Geophagia; Pica; Iron-Deficiency Anemias,1
"Gruber, Thibaud",35754631600,Cisapride; Expression of Emotion; Pride,1
"Gruber, Thibaud",35754631600,Environmental Pollution; Medical Waste; COVID-19,1
"Harmon-Jones, Eddie",7003876775,Electroencephalography; Neurofeedback; Involutional Depression,10
"Harmon-Jones, Eddie",7003876775,Negativity; Evoked Potentials; Electroencephalogram,7
"Harmon-Jones, Eddie",7003876775,Cognitive Dissonance; Hypocrisy; Preference Change,4
"Harmon-Jones, Eddie",7003876775,Players; Video Games; Aggression,1
"Harmon-Jones, Eddie",7003876775,Twin Studies; Genotype-Environment Interaction; Behavioral Genetics,1
"Harmon-Jones, Eddie",7003876775,Moral Judgement; Emotion; Disgust,1
"Harmon-Jones, Eddie",7003876775,Social Rejection; Social Isolation; Job Tension,1
"Harmon-Jones, Cindy",6508060643,Electroencephalography; Neurofeedback; Involutional Depression,5
"Harmon-Jones, Cindy",6508060643,Negativity; Evoked Potentials; Electroencephalogram,3
"Harmon-Jones, Cindy",6508060643,Cognitive Dissonance; Hypocrisy; Preference Change,3
"Harmon-Jones, Cindy",6508060643,Moral Judgement; Emotion; Disgust,1
"Harmon-Jones, Cindy",6508060643,Social Rejection; Social Isolation; Job Tension,1
"Harmon-Jones, Cindy",6508060643,Disgust; Obsessive Compulsive Disorder; Phobias,1
"Parr, Thomas",57194038258,Cognitive Penetration; Free Energy; Visual Cortex,56
"Parr, Thomas",57194038258,ARIMA; Mathematical Modeling; COVID-19,5
"Parr, Thomas",57194038258,Patient Neglect; Perception Disorder; Functional Laterality,2
"Parr, Thomas",57194038258,Emotional Disorders; Somatization; Anxiety,2
"Parr, Thomas",57194038258,Animals; Entorhinal Cortex; Cognitive Map,1
"Parr, Thomas",57194038258,Young Adult; Verbal Short-Term Memory; Articulatory Suppression,1
"Parr, Thomas",57194038258,Fluctuation Theorem; Maxwell's Demon; Stochastic System,1
"Parr, Thomas",57194038258,Brain Depth Stimulation; Subthalamic Nucleus; Parkinson Disease,1
"Parr, Thomas",57194038258,Obsessive Compulsive Disorder; Obsessions; Cultural Background,1
"Parr, Thomas",57194038258,Delusions; Phenomenology; Ipseity,1
"Parr, Thomas",57194038258,Entropy Production; Gaia Hypothesis; Thermodynamics,1
"Parr, Thomas",57194038258,Pupillometry; Pupils; Cognitive Load,1
"Parr, Thomas",57194038258,Nasopharyngeal Swabs; Serologic Tests; COVID-19,1
"Rahnev, Dobromir",36708565000,Perceptual Issues; Neural Correlates of Consciousness; Consciousness,14
"Rahnev, Dobromir",36708565000,Drift-Diffusion Model; Decision Making; Mathematical Psychology,3
"Rahnev, Dobromir",36708565000,Transfer Of Learning; Amblyopia; Distractor,3
"Rahnev, Dobromir",36708565000,Cognitive Penetration; Free Energy; Visual Cortex,2
"Rahnev, Dobromir",36708565000,Transcranial Magnetic Stimulation; Treatment-Resistant Depressive Disorder; Involutional Depression,1
"Rahnev, Dobromir",36708565000,Electroencephalogram; Imitation; Action Understanding,1
"Rahnev, Dobromir",36708565000,Multisensory Integration; Audiovisual Equipment; Cross-Modal,1
"Rahnev, Dobromir",36708565000,Visual Working Memory; Short-Term Memory; Young Adult,1
"Rahnev, Dobromir",36708565000,Simulation; Idealization; Epistemic Values,1
"Rahnev, Dobromir",36708565000,Entropy Production; Gaia Hypothesis; Thermodynamics,1
"Rahnev, Dobromir",36708565000,Health Occupations; Medical Education; Educational Research,1
"Rhodes, Marjorie",23036943500,Gender Stereotypes; Preschool Children; Group Norm,17
"Rhodes, Marjorie",23036943500,Morality; Generosity; Toddlers,4
"Rhodes, Marjorie",23036943500,Category Learning; Concept Formation; Exemplar-Based,2
"Rhodes, Marjorie",23036943500,Dehumanization; Essentialism; Young Adult,2
"Rhodes, Marjorie",23036943500,Cognitive Development; Intergroup Relations; Antisocial Behavior,2
"Rhodes, Marjorie",23036943500,Subjective Well-Being; Happiness; Life Satisfaction,1
"Rhodes, Marjorie",23036943500,Theory of Mind; Preschool Children; Mindreading,1
"Rhodes, Marjorie",23036943500,Causal Learning; Illusory Correlation; Causal,1
"Rhodes, Marjorie",23036943500,Research Networks; Chiropractic; Primary Care,1
"Rhodes, Marjorie",23036943500,Concept Formation; Bare Plurals; Truth Conditions,1
"Ross, Don",8218830900,Pathological Gambling; Sports Betting; Casino,3
"Ross, Don",8218830900,Decision Making; Risk Preferences; Endowment Effect,3
"Ross, Don",8218830900,Magnetic Resonance Imaging; Prediction Error; Reward,1
"Ross, Don",8218830900,Firm; Bribes; Anti-corruption Measures,1
"Ross, Don",8218830900,Political Participation; Social Media; Media Use,1
"Ross, Don",8218830900,Delay Discounting; Reward; Impulsiveness,1
"Ross, Don",8218830900,Moral Judgement; Emotion; Disgust,1
"Ross, Don",8218830900,Cognitive Science of Religion; Economic Beliefs; Cultural Background,1
"Ross, Don",8218830900,Risk Perception; Belief Updating; Optimism,1
"Ross, Don",8218830900,Artifact; Philosophy of Technology; Teleology,1
"Ross, Don",8218830900,Cognitive Science; Computational Theory of Mind; Representationalist,1
"Ross, Don",8218830900,Cognitive Penetration; Free Energy; Visual Cortex,1
"Ross, Don",8218830900,Nudges; Behavioral Economics; Paternalism,1
"Ross, Don",8218830900,Elephants; Animals; Infrasonics,1
"Spurrett, David",8628586600,Magnetic Resonance Imaging; Prediction Error; Reward,3
"Spurrett, David",8628586600,Notifications; Interruption; Multitasking,1
"Spurrett, David",8628586600,Reinforcement Learning; Transfer Of Learning; Markov Decision Process,1
"Spurrett, David",8628586600,Extended Mind; Enactivism; Artificial Intelligence,1
"Spurrett, David",8628586600,Scientific Realism; Pessimistic Meta-Induction; Bas Van Fraassen,1
"Allen, Robert C.",7404224517,Wage Inequality; Wages; Skill Premium,2
"Allen, Robert C.",7404224517,Price Index; Purchasing Power Parity; Economics,2
"Allen, Robert C.",7404224517,Entrepreneurial University; Academic Entrepreneurship; Innovation,1
"Allen, Robert C.",7404224517,Economics; Colonial India; British Rule,1
"Allen, Robert C.",7404224517,Intergenerational Mobility; Income; Grandparents,1
"Allen, Robert C.",7404224517,Peasants; Early XX; Serfdom,1
"Allen, Robert C.",7404224517,Holocaust; Auschwitz; Shoah,1
"Allen, Robert C.",7404224517,Steam Engines; Engine; Puddling,1
"Houston, Alasdair I.",57200734512,Mirounga Leonina; Animals; Eumetopias Jubatus,2
"Houston, Alasdair I.",57200734512,Risk Sensitivity; Animal Preferences; Decision Making,2
"Houston, Alasdair I.",57200734512,Delay Discounting; Reward; Impulsiveness,1
"Houston, Alasdair I.",57200734512,Appointments And Schedules; Reinforcement Schedule; Momentum Theory,1
"Houston, Alasdair I.",57200734512,Lycaon Pictus; Carnivores; Cheetah,1
"Houston, Alasdair I.",57200734512,Archaeology; Shell Midden; California Channel Islands,1
"Houston, Alasdair I.",57200734512,Birds; Cyanistes Caeruleus; Passeriformes,1
"Houston, Alasdair I.",57200734512,Economic Analysis; Consistent Conjectures; Aggregative Games,1
"Houston, Alasdair I.",57200734512,Psychopathology; Network Analysis; Involutional Depression,1
"Malhotra, Gaurav",14325651500,Paraganglioma; Pheochromocytoma; Metadrenalin,5
"Malhotra, Gaurav",14325651500,Glu-Nh-Co-Nh-Lys-(Ahx)-((68)Ga(Hbed-Cc)); Gallium 68; Positron Emission Tomography Computed Tomography,4
"Malhotra, Gaurav",14325651500,Myocardial Perfusion Imaging; Cdznte; Single-Photon Emission-Computed Tomography,3
"Malhotra, Gaurav",14325651500,Drift-Diffusion Model; Decision Making; Mathematical Psychology,2
"Malhotra, Gaurav",14325651500,Exendin 4; Insulinoma; Glucagon-Like Peptide-1 Receptor,2
"Malhotra, Gaurav",14325651500,Thyroid Medullary Carcinoma; Thyroid Neoplasms; Calcitonin,1
"Malhotra, Gaurav",14325651500,Object Detection; Deep Learning; IOU,1
"Malhotra, Gaurav",14325651500,Adrenal Incidentaloma; Cushing Syndrome; Adrenal Cortex Adenoma,1
"Malhotra, Gaurav",14325651500,Ectopic Thyroid Gland; Thyroid Papillary Carcinoma; Thyroglossal Duct Cyst,1
"Malhotra, Gaurav",14325651500,Medronate Technetium Tc 99M; Positron Emission Tomography Computed Tomography; Medronic Acid,1
"Malhotra, Gaurav",14325651500,Birds; Cyanistes Caeruleus; Passeriformes,1
"Malhotra, Gaurav",14325651500,Risk Sensitivity; Animal Preferences; Decision Making,1
"Malhotra, Gaurav",14325651500,Radioactive Iodine; Salivary Glands; Pertechnetic Acid Tc 99M,1
"Malhotra, Gaurav",14325651500,Facial Recognition; Deep Learning; Convolutional Neural Network,1
"Hurlemann, René",9742914500,Intranasal; Microtus Ochrogaster; Vasopressins,29
"Hurlemann, René",9742914500,Transcranial Magnetic Stimulation; Treatment-Resistant Depressive Disorder; Involutional Depression,4
"Hurlemann, René",9742914500,Cannabis; Dronabinol; Young Adult,4
"Hurlemann, René",9742914500,Spinal Cord Stimulation; Failed Back Surgery Syndrome; Neuralgia,3
"Hurlemann, René",9742914500,Facial Expression; Emotion; Attentional Bias,3
"Hurlemann, René",9742914500,Vagus Nerve Stimulation; Drug Resistant Epilepsy; Seizures,3
"Hurlemann, René",9742914500,Magnetic Resonance Imaging; Prediction Error; Reward,2
"Hurlemann, René",9742914500,Loneliness; Social Isolation; COVID-19,2
"Hurlemann, René",9742914500,Psychotic Disorders; Psychosis; Prodromal Symptoms,2
"Hurlemann, René",9742914500,Involutional Depression; Electroconvulsive Therapy; Functional Connectivity,2
"Hurlemann, René",9742914500,Electroconvulsive Therapy; Involutional Depression; Retrograde Amnesia,1
"Hurlemann, René",9742914500,Machado-Joseph Disease; Spinocerebellar Ataxias; Polyglutamine,1
"Hurlemann, René",9742914500,Transcranial Direct Current Stimulation; Stimulation; Motor Cortex,1
"Hurlemann, René",9742914500,Basolateral Amygdala; Amygdala; Central Nucleus (Amygdala),1
"Hurlemann, René",9742914500,Emotional Disorders; Somatization; Anxiety,1
"Hurlemann, René",9742914500,Involutional Depression; Tail Suspension Test; Inflammation,1
"Hurlemann, René",9742914500,Brain Depth Stimulation; Obsessive Compulsive Disorder; Medial Forebrain Bundle,1
"Hurlemann, René",9742914500,Virtual Reality; Personal Space; Multisensory Integration,1
"Hurlemann, René",9742914500,Maze; Anxiety; Elevated Plus-Maze Test,1
"Hurlemann, René",9742914500,Panic Disorder; Young Adult; Anxiety,1
"Hurlemann, René",9742914500,Posttraumatic Stress Disorder; Maltreatment; Amygdala,1
"Hurlemann, René",9742914500,Hallucinations; Psychotic Disorders; Schizophrenia,1
"Hurlemann, René",9742914500,Anorexia Nervosa; Magnetic Resonance Imaging; Cognitive Remediation Therapy,1
"Hurlemann, René",9742914500,Inhibitory Control; Proactive Inhibition; Electroencephalogram,1
"Hurlemann, René",9742914500,DNA Methylation; Genetic Epigenesis; Epigenetics,1
"Hurlemann, René",9742914500,Cocaine Dependence; Cocaine; Craving,1
"Hurlemann, René",9742914500,Microbubbles; Blood-Brain Barrier; Focused Ultrasound Therapy,1
"Hurlemann, René",9742914500,Testosterone; Hydrocortisone; Aggression,1
"Hurlemann, René",9742914500,Anxiety; Reinforcement; Punishment,1
"Hurlemann, René",9742914500,Social Phobia; Anxiety; Amygdala,1
"Hurlemann, René",9742914500,Smooth Pursuit; Psychotic Disorders; Schizotypy,1
"Hurlemann, René",9742914500,Parkinson's Disease; Subthalamic Nucleus; Functional Connectivity,1
"Hurlemann, René",9742914500,Glucocorticoid Receptors; DNA; DNA Methylation,1
"Hurlemann, René",9742914500,Saccades; Cerebellum; Cerebellar Ataxia,1
"Hurlemann, René",9742914500,Negative; Bulimia; Sensation Seeking,1
"Hurlemann, René",9742914500,Schizophrenia; Biomarkers; Proteomics,1
"Marsh, Nina",56900829100,Intranasal; Microtus Ochrogaster; Vasopressins,9
"Kelsey, Caroline Malory",57193416143,Intestine Flora; Ruminococcaceae; Microorganisms,3
"Kelsey, Caroline Malory",57193416143,Postpartum Period; Prisons; Incarceration,2
"Kelsey, Caroline Malory",57193416143,Prosocial Behavior; Generosity; Monitoring,2
"Kelsey, Caroline Malory",57193416143,Cyberbullying; Crime Victims; Workplace Bullying,1
"Kelsey, Caroline Malory",57193416143,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,1
"Kelsey, Caroline Malory",57193416143,Near-Infrared Spectroscopy; Diffuse Optical Tomography; Brain Computer Interface,1
"Kelsey, Caroline Malory",57193416143,Substance-Related Disorders; Substance Abuse Treatment; Recidivism,1
"Kelsey, Caroline Malory",57193416143,Incarceration; Imprisonment; Reentry,1
"Kelsey, Caroline Malory",57193416143,Morality; Generosity; Toddlers,1
"Kelsey, Caroline Malory",57193416143,Gaze; Joint Attention; Ocular Fixation,1
"Grossmann, Tobias",23018899700,Intranasal; Microtus Ochrogaster; Vasopressins,5
"Grossmann, Tobias",23018899700,Morality; Generosity; Toddlers,4
"Grossmann, Tobias",23018899700,Gaze; Joint Attention; Ocular Fixation,4
"Grossmann, Tobias",23018899700,Facial Expression; Emotion; Emotion Recognition,4
"Grossmann, Tobias",23018899700,Intestine Flora; Ruminococcaceae; Microorganisms,3
"Grossmann, Tobias",23018899700,Near-Infrared Spectroscopy; Diffuse Optical Tomography; Brain Computer Interface,2
"Grossmann, Tobias",23018899700,Theory of Mind; Preschool Children; Mindreading,2
"Grossmann, Tobias",23018899700,Prosocial Behavior; Generosity; Monitoring,2
"Grossmann, Tobias",23018899700,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,1
"Grossmann, Tobias",23018899700,Language Development; Word Learning; Artificial Grammar Learning,1
"Grossmann, Tobias",23018899700,Facial Expression; Emotion; Attentional Bias,1
"Grossmann, Tobias",23018899700,Audiovisual Speech; Speech Recognition; Lipreading,1
"Grossmann, Tobias",23018899700,Trustworthiness; Cues; Trust Game,1
"Grossmann, Tobias",23018899700,Twins; Multiple Birth Offspring; Breast Feeding,1
"Sperber, Dan",6701821784,Conditional; Belief Bias; Dual Process Theory,3
"Sperber, Dan",6701821784,Imitation; Social Learning; Preschool Children,3
"Sperber, Dan",6701821784,Cultural Evolution; Social Learning; Animals,2
"Sperber, Dan",6701821784,Theory of Mind; Preschool Children; Mindreading,1
"Sperber, Dan",6701821784,Electroencephalogram; Left Anterior Negativity; Syntactic Processing,1
"Sperber, Dan",6701821784,Music; Finger Tapping; Beat Induction,1
"Sperber, Dan",6701821784,Cognitive Science of Religion; Economic Beliefs; Cultural Background,1
"Sperber, Dan",6701821784,Hospitality; Tourism and Hospitality; Hospitality Management,1
"Sperber, Dan",6701821784,Iterated Learning; Evolution of Language; Communication,1
"Sperber, Dan",6701821784,Epigenetics; Developmental Systems Theory; Evolutionary Developmental Biology,1
"Sperber, Dan",6701821784,Aesthetic Preference; Cheek; Functional Laterality,1
"Sperber, Dan",6701821784,Bioethical Issues; Transhumanism; John Harris,1
"Sperber, Dan",6701821784,Cultural Policy; Artist; Willingness to Pay,1
"Fabbro, Franco",7003287462,Mindfulness Meditation; Mindfulness; Inner Experience,9
"Fabbro, Franco",7003287462,Cognition; Abstract Concepts; Embodied Cognition,3
"Fabbro, Franco",7003287462,Bilingualism; Bilingual Aphasia; Monolingual,2
"Fabbro, Franco",7003287462,Congenital Heart Disease; Hypoplastic Left Heart Syndrome; Congenital Heart Malformation,2
"Fabbro, Franco",7003287462,Psychological Support; Mindfulness; COVID-19,2
"Fabbro, Franco",7003287462,Cyberbullying; Crime Victims; Workplace Bullying,1
"Fabbro, Franco",7003287462,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,1
"Fabbro, Franco",7003287462,Fragile X Syndrome; Primary Ovarian Insufficiency; Intellectual Disability,1
"Fabbro, Franco",7003287462,Brain Depth Stimulation; Tic Disorders; Chronic Motor Tics,1
"Fabbro, Franco",7003287462,Schizophrenia; Psychotic Disorders; White Matter,1
"Fabbro, Franco",7003287462,Cerebral Palsy; Spasticity; Preschool Children,1
"Fabbro, Franco",7003287462,Electroencephalogram; Imitation; Action Understanding,1
"Fabbro, Franco",7003287462,Bipolar Disorder; Pediatrics; Attention Deficit Hyperactivity Disorder,1
"Fabbro, Franco",7003287462,Autism; Autistic Disorder; Asperger Syndrome,1
"Fabbro, Franco",7003287462,Obsessive Compulsive Disorder; Compulsion; Magnetic Resonance Imaging,1
"Fabbro, Franco",7003287462,Posttraumatic Stress Disorder; Maltreatment; Amygdala,1
"Fabbro, Franco",7003287462,Personality Traits; Character Traits; Novelty Seeking,1
"Fabbro, Franco",7003287462,Cognitive Reserve; Dementia; Cognition,1
"Fabbro, Franco",7003287462,Reflex Epilepsy; Electroencephalogram; Photostimulation,1
"Fabbro, Franco",7003287462,Thought Disorder; Schizophrenia; Public Speaking,1
"Fabbro, Franco",7003287462,Imitation; Social Learning; Preschool Children,1
"Fabbro, Franco",7003287462,Coping Behavior; Linguistic Inquiry; Emotional Expression,1
"Fabbro, Franco",7003287462,Cannabis; Dronabinol; Young Adult,1
"Fabbro, Franco",7003287462,Epilepsy; Status Epilepticus; Slow-Wave Sleep,1
"Fabbro, Franco",7003287462,Mortality Salience; Terror Management Theory; Terrorism,1
"Fabbro, Franco",7003287462,Brain Neoplasms; Glioma; Quality Of Life,1
"Fabbro, Franco",7003287462,Animacy; Action Understanding; Prediction,1
"Fabbro, Franco",7003287462,Interoception; Insula; Emotion,1
"Fabbro, Franco",7003287462,Mind Wandering; Young Adult; Ecological Momentary Assessment,1
"Fabbro, Franco",7003287462,Higher-order Thought; Consciousness; Pre-Reflective,1
"Fabbro, Franco",7003287462,Biculturalism; International Relations; Cross-Cultural Consumer Behavior,1
"Fabbro, Franco",7003287462,Intimations; Pierre Teilhard De Chardin; Spirituality,1
"Fabbro, Franco",7003287462,Positive Affect; Satisfaction with Life; Happiness,1
"Fabbro, Franco",7003287462,Engineering Ethics; Ethical Theory; Laughter,1
"Crescentini, Cristiano",23481429500,Mindfulness Meditation; Mindfulness; Inner Experience,10
"Crescentini, Cristiano",23481429500,Mind Wandering; Young Adult; Ecological Momentary Assessment,3
"Crescentini, Cristiano",23481429500,Congenital Heart Disease; Hypoplastic Left Heart Syndrome; Congenital Heart Malformation,2
"Crescentini, Cristiano",23481429500,Emotion; Evoked Potentials; Cognitive Strategies,2
"Crescentini, Cristiano",23481429500,Psychological Support; Mindfulness; COVID-19,2
"Crescentini, Cristiano",23481429500,Vagus Nerve Stimulation; Drug Resistant Epilepsy; Seizures,1
"Crescentini, Cristiano",23481429500,Personality Traits; Character Traits; Novelty Seeking,1
"Crescentini, Cristiano",23481429500,Cognitive Reserve; Dementia; Cognition,1
"Crescentini, Cristiano",23481429500,Imitation; Social Learning; Preschool Children,1
"Crescentini, Cristiano",23481429500,Coping Behavior; Linguistic Inquiry; Emotional Expression,1
"Crescentini, Cristiano",23481429500,Mortality Salience; Terror Management Theory; Terrorism,1
"Crescentini, Cristiano",23481429500,Interoception; Insula; Emotion,1
"Crescentini, Cristiano",23481429500,Higher-order Thought; Consciousness; Pre-Reflective,1
"Crescentini, Cristiano",23481429500,Biculturalism; International Relations; Cross-Cultural Consumer Behavior,1
"Crescentini, Cristiano",23481429500,Intimations; Pierre Teilhard De Chardin; Spirituality,1
"Crescentini, Cristiano",23481429500,Positive Affect; Satisfaction with Life; Happiness,1
"Crescentini, Cristiano",23481429500,Engineering Ethics; Ethical Theory; Laughter,1
"Hardwicke, Tom E.",55937009200,Reproducibility; Open Science; P-Value,10
"Hardwicke, Tom E.",55937009200,Animals; Extinction; Basolateral Amygdala,1
"Hardwicke, Tom E.",55937009200,Environmental Literacy; Education; Greenhouse Effect,1
"Hardwicke, Tom E.",55937009200,Knowledge Organization; Paul Otlet; Brazil,1
"Hardwicke, Tom E.",55937009200,Biostatistics; Statistical Tests; Research Design,1
"Hardwicke, Tom E.",55937009200,German Democratic Republic; Western Company; First International,1
"Tessler, Michael Henry",57206294713,Scalar Implicature; Negation; Presupposition,2
"Tessler, Michael Henry",57206294713,Reproducibility; Open Science; P-Value,2
"Tessler, Michael Henry",57206294713,Preschool Children; Lexical Development; Mutual Exclusivity,1
"Tessler, Michael Henry",57206294713,Pure Alexia; Brain Mapping; Word Forms,1
"Tessler, Michael Henry",57206294713,Natural Language Processing Systems; Natural Language Interfaces; Meaning Representation,1
"Tessler, Michael Henry",57206294713,Gambler's Fallacy; Sports; Momentum,1
"Tessler, Michael Henry",57206294713,Mind Uploading; Existential Risk; Artificial Intelligence,1
"Tessler, Michael Henry",57206294713,Concept Formation; Bare Plurals; Truth Conditions,1
"Peloquin, Benjamin N.",57208774988,Reproducibility; Open Science; P-Value,2
"Peloquin, Benjamin N.",57208774988,Preschool Children; Lexical Development; Mutual Exclusivity,1
"Peloquin, Benjamin N.",57208774988,Scalar Implicature; Negation; Presupposition,1
"Frank, Michael C.",16432698900,Reproducibility; Open Science; P-Value,15
"Frank, Michael C.",16432698900,Language Development; Word Learning; Artificial Grammar Learning,9
"Frank, Michael C.",16432698900,Preschool Children; Lexical Development; Mutual Exclusivity,9
"Frank, Michael C.",16432698900,Scalar Implicature; Negation; Presupposition,7
"Frank, Michael C.",16432698900,Visual-World Paradigm; Language Comprehension; Young Adult,3
"Frank, Michael C.",16432698900,Language Development; Verbs; First Language Acquisition,2
"Frank, Michael C.",16432698900,Distance Education; Social Presence; Online Discussion,1
"Frank, Michael C.",16432698900,Magnetic Resonance Imaging; Prediction Error; Reward,1
"Frank, Michael C.",16432698900,Mental Number Line; Number Processing; Mathematics,1
"Frank, Michael C.",16432698900,Object Detection; Deep Learning; IOU,1
"Frank, Michael C.",16432698900,Morphological Priming; Lexical Decision Task; Psycholinguistics,1
"Frank, Michael C.",16432698900,Co-speech Gestures; Preschool Children; Iconic,1
"Frank, Michael C.",16432698900,Social Work; Evidence-Based Practice; Practitioner Research,1
"Frank, Michael C.",16432698900,Executive Function; School Readiness; Preschool Children,1
"Frank, Michael C.",16432698900,Imitation; Social Learning; Preschool Children,1
"Frank, Michael C.",16432698900,Coping Behavior; Linguistic Inquiry; Emotional Expression,1
"Frank, Michael C.",16432698900,Iterated Learning; Evolution of Language; Communication,1
"Frank, Michael C.",16432698900,Turn-Taking; Robot; Backchannel,1
"Frank, Michael C.",16432698900,Columbidae; Abstract Concepts; Animals,1
"Frank, Michael C.",16432698900,Research Networks; Chiropractic; Primary Care,1
"Frank, Michael C.",16432698900,Mind Uploading; Existential Risk; Artificial Intelligence,1
"Lightner, Aaron D.",57200014829,Cognitive Science of Religion; Economic Beliefs; Cultural Background,2
"Lightner, Aaron D.",57200014829,Punishment; Ultimatum Game; Guilt Aversion,1
"Lightner, Aaron D.",57200014829,Cultural Evolution; Social Learning; Animals,1
"Hagen, Edward H.",7102650182,Hunter-gatherers; Grandparents; Biological Evolution,4
"Hagen, Edward H.",7102650182,Cognitive Science of Religion; Economic Beliefs; Cultural Background,2
"Hagen, Edward H.",7102650182,Postnatal Depression; Pregnancy; Postpartum Period,1
"Hagen, Edward H.",7102650182,Intestine Flora; Ruminococcaceae; Microorganisms,1
"Hagen, Edward H.",7102650182,Punishment; Ultimatum Game; Guilt Aversion,1
"Hagen, Edward H.",7102650182,Taste Buds; Type 2 Taste Receptors; Guanine Nucleotide Binding Protein,1
"Hagen, Edward H.",7102650182,Cultural Evolution; Social Learning; Animals,1
"Hagen, Edward H.",7102650182,Morning Sickness; Nausea; Vomiting,1
"Hagen, Edward H.",7102650182,Schizophrenia; Bipolar Disorder; Genome-Wide Association Study,1
"Hagen, Edward H.",7102650182,Shame; Guilt; Emotion,1
"Hagen, Edward H.",7102650182,Human Milk; Meconium; Intestine Flora,1
"Hagen, Edward H.",7102650182,Hairs; Hydrocortisone; Cushing Syndrome,1
"Hagen, Edward H.",7102650182,Gossip; Workplace; Informal Communication,1
"Hagen, Edward H.",7102650182,Psychopathology; Network Analysis; Involutional Depression,1
"Hagen, Edward H.",7102650182,Interpersonal Relations; Social Cohesion; Pain Threshold,1
"Hagen, Edward H.",7102650182,Ethylmethylhydroxypyridine Succinate; Transpersonal; Infusion Pumps,1
"Uleman, James S.",6701665755,Self-Construal; Emotion; Individualism/Collectivism,3
"Uleman, James S.",6701665755,False Recognition; Traits; Inference,2
"Uleman, James S.",6701665755,Psychoanalysis; Intersubjective; Analysts,1
"Uleman, James S.",6701665755,Social Dominance Orientation; Authoritarianism; Political Attitudes,1
"Uleman, James S.",6701665755,Morality; Generosity; Toddlers,1
"Granot, Yael",54785839100,Psychoanalysis; Intersubjective; Analysts,1
"Granot, Yael",54785839100,Mental Recall; Jurors; Diagnosticity,1
"Granot, Yael",54785839100,Risky Decision Making; Pathological Gambling; Reward,1
"Granot, Yael",54785839100,Procedural Justice; Police; Police Community Relations,1
"Granot, Yael",54785839100,Other-Race Effect; Facial Recognition; Statistical Bias,1
"Shimizu, Yuki",7404068334,Self-Construal; Emotion; Individualism/Collectivism,5
"Shimizu, Yuki",7404068334,Morality; Generosity; Toddlers,2
"Shimizu, Yuki",7404068334,False Recognition; Traits; Inference,2
"Shimizu, Yuki",7404068334,Psychoanalysis; Intersubjective; Analysts,1
"Shimizu, Yuki",7404068334,Numerosity; Number Line; Approximate,1
"Willard, Aiyana K.",55220776600,Cognitive Science of Religion; Economic Beliefs; Cultural Background,13
"Willard, Aiyana K.",55220776600,Causal Learning; Illusory Correlation; Causal,3
"Willard, Aiyana K.",55220776600,Punishment; Ultimatum Game; Guilt Aversion,1
"Willard, Aiyana K.",55220776600,Moral Judgement; Emotion; Disgust,1
"Willard, Aiyana K.",55220776600,Schizotypy; Anhedonia; Schizotypal Personality Disorder,1
"Willard, Aiyana K.",55220776600,Rock Art; Bushmen; Shamanism,1
"Willard, Aiyana K.",55220776600,Self-Deception; Intentionalism; Akrasia,1
"Nakawake, Yo",56074914300,Morality; Generosity; Toddlers,2
"Nakawake, Yo",56074914300,Intranasal; Microtus Ochrogaster; Vasopressins,1
"Nakawake, Yo",56074914300,Cultural Evolution; Social Learning; Animals,1
"Nakawake, Yo",56074914300,Centipede Game; Cognitive Hierarchy; Decision Making,1
"Nakawake, Yo",56074914300,Rock Art; Bushmen; Shamanism,1
