OriginalName,AuthorID,Domain,Num
"Reddy, Vasudevi",7403320680,Baby; Complementary Foods; Weaning,1
"Reddy, Vasudevi",7403320680,Infrared Imaging; Emotion; Nose Tips,1
"Reddy, Vasudevi",7403320680,Social Interaction; Autistic Children; Altered States of Consciousness,1
"Costall, Alan",7004021043,Composer; Music; James Tenney,2
"Costall, Alan",7004021043,Joint Attention; Autism; Communication,1
"Costall, Alan",7004021043,Wandering Behavior; Self-Help Devices; Caregivers,1
"Costall, Alan",7004021043,Sigmund Freud; Psychoanalysis; Wounds And Injuries,1
"Costall, Alan",7004021043,Housing Stock; Independent Living; Daily Life Activity,1
"Costall, Alan",7004021043,Illusions; Op Art; Luminance,1
"Costall, Alan",7004021043,Little Albert; Behaviorism; Human Culture,1
"Costall, Alan",7004021043,Brain Depth Stimulation; Personal Identity; Affordances,1
"Costall, Alan",7004021043,Flicker; Human Visual System; Electroencephalography,1
"Costall, Alan",7004021043,Georgic; Leadership Competencies; Life-Writing,1
"Bente, Gary",6602775243,Gaze; Joint Attention; Ocular Fixation,5
"Bente, Gary",6602775243,Mimicry; Public Speaking; Synchrony,3
"Bente, Gary",6602775243,Human-Robot Interaction; Humanoid Robot; Man-Machine Systems,2
"Bente, Gary",6602775243,Players; Video Games; Aggression,2
"Bente, Gary",6602775243,Movement Perception; Occipito-Temporal Cortex; Autistic Traits,2
"Bente, Gary",6602775243,Enjoyment; Entertainment; Pleasure,2
"Bente, Gary",6602775243,Privacy Concerns; Online Shopping; Electronic Commerce,1
"Bente, Gary",6602775243,Augmented Reality; Education; Online Learning,1
"Bente, Gary",6602775243,Virtual Reality Exposure Therapy; Emotion; Social Presence,1
"Bente, Gary",6602775243,Self Concept; Self-Reference; Theory of Mind,1
"Bente, Gary",6602775243,Facial Animation; Emotion; Speech Synthesis,1
"Bente, Gary",6602775243,Electroencephalography; Neurofeedback; Involutional Depression,1
"Bente, Gary",6602775243,Persuasion; Storytelling; Messages,1
"Bente, Gary",6602775243,Social Media; Radicalization; Islamic State,1
"Bente, Gary",6602775243,Emotion Recognition; Robot; Body Movement,1
"Bente, Gary",6602775243,Interpersonal Relations; Social Cohesion; Pain Threshold,1
"Bente, Gary",6602775243,Standards; Mediation; Engineering,1
"Schlicht, Tobias",37106674900,Cognitive Penetration; Free Energy; Visual Cortex,3
"Schlicht, Tobias",37106674900,Naive Realism; Philosophy of Perception; Disjunctivism,2
"Schlicht, Tobias",37106674900,Enactivism; Neurophenomenology; Emotion,2
"Schlicht, Tobias",37106674900,Cognitive Science; Computational Theory of Mind; Representationalist,2
"Schlicht, Tobias",37106674900,Theory of Mind; Preschool Children; Mindreading,1
"Schlicht, Tobias",37106674900,Extended Mind; Enactivism; Artificial Intelligence,1
"Schlicht, Tobias",37106674900,Perceptual Issues; Neural Correlates of Consciousness; Consciousness,1
"Vogeley, Kai",7004117310,Gaze; Joint Attention; Ocular Fixation,8
"Vogeley, Kai",7004117310,Psychotic Disorders; Psychosis; Prodromal Symptoms,4
"Vogeley, Kai",7004117310,Delusions; Phenomenology; Ipseity,4
"Vogeley, Kai",7004117310,Autism; Autistic Disorder; Toddlers,3
"Vogeley, Kai",7004117310,Interval Timing; Time Perception; Young Adult,2
"Vogeley, Kai",7004117310,Self Concept; Self-Reference; Theory of Mind,2
"Vogeley, Kai",7004117310,Autism; Autistic Disorder; Paternal Age,2
"Vogeley, Kai",7004117310,Movement Perception; Occipito-Temporal Cortex; Autistic Traits,2
"Vogeley, Kai",7004117310,Autism; Motor Skills; Autistic Disorder,2
"Vogeley, Kai",7004117310,Dialectical Behavior Therapy; Borderline States; Personality Disorders,1
"Vogeley, Kai",7004117310,Theory of Mind; Preschool Children; Mindreading,1
"Vogeley, Kai",7004117310,Magnetic Resonance Imaging; Prediction Error; Reward,1
"Vogeley, Kai",7004117310,Adverse Childhood Experiences; Maltreatment; Child Abuse,1
"Vogeley, Kai",7004117310,Augmented Reality; Education; Online Learning,1
"Vogeley, Kai",7004117310,Emotional Disorders; Somatization; Anxiety,1
"Vogeley, Kai",7004117310,Virtual Reality Exposure Therapy; Emotion; Social Presence,1
"Vogeley, Kai",7004117310,Theory of Mind; Schizophrenia; Emotion Recognition,1
"Vogeley, Kai",7004117310,Music; Finger Tapping; Beat Induction,1
"Vogeley, Kai",7004117310,Autism; Autistic Traits; Autism Spectrum Disorder,1
"Vogeley, Kai",7004117310,Schizotypy; Anhedonia; Schizotypal Personality Disorder,1
"Vogeley, Kai",7004117310,Autism Spectrum Disorder; Autism; Asperger Syndrome,1
"Vogeley, Kai",7004117310,Joint Attention; Autism; Communication,1
"Vogeley, Kai",7004117310,Young Adult; Benjamin Libet; Voluntary Action,1
"Vogeley, Kai",7004117310,Digits; Second-To-Fourth Digit Ratio; Photocopy,1
"Vogeley, Kai",7004117310,Risk Perception; Belief Updating; Optimism,1
"Vogeley, Kai",7004117310,Autism; Anxiety; Attention Deficit Hyperactivity Disorder,1
"Vogeley, Kai",7004117310,Empathy; Emotional Contagion; Perspective Taking,1
"Vogeley, Kai",7004117310,Enactivism; Neurophenomenology; Emotion,1
"Vogeley, Kai",7004117310,Telencephalon; Birds; Primates,1
"Vogeley, Kai",7004117310,Mimicry; Public Speaking; Synchrony,1
"Vogeley, Kai",7004117310,Autism Spectrum Disorder; Autism; Prosody,1
"Vogeley, Kai",7004117310,Dunbar; Weak Ties; Ego,1
"Van De Vliert, Evert",7004389273,Disgust; Outgroup; Immune System,10
"Van De Vliert, Evert",7004389273,Team Diversity; Personnel; Task Conflict,1
"Van De Vliert, Evert",7004389273,Herders; Mongolia; China,1
"Jeffery, Kathryn J.",26643352100,Animals; Entorhinal Cortex; Cognitive Map,13
"Jeffery, Kathryn J.",26643352100,Anterior Thalamic Nuclei; Mammillary Bodies; Gyrus Cinguli,4
"Jeffery, Kathryn J.",26643352100,Magnetic Resonance Imaging; Virtual Water; Path Integration,2
"Jeffery, Kathryn J.",26643352100,Wayfinding; Navigation; Cognitive Map,1
"Jeffery, Kathryn J.",26643352100,Fluctuation Theorem; Maxwell's Demon; Stochastic System,1
"Jeffery, Kathryn J.",26643352100,Burnout; Nurses; Job Satisfaction,1
"Jeffery, Kathryn J.",26643352100,Software Visualization; International Space Station; Sustainability,1
"Jovalekic, Aleksandar",40361252300,Electrode; Microelectrodes; Iridium Oxide,1
"Verriotis, Madeleine",14820085500,Newborn; Facilitated Tucking; Prematurity,3
"Verriotis, Madeleine",14820085500,Integrated Management; Child Mortality; Childhood,2
"Verriotis, Madeleine",14820085500,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,1
"Verriotis, Madeleine",14820085500,Pain; Erythromelalgia; Spinal Ganglia,1
"Verriotis, Madeleine",14820085500,Neuralgia; Capsaicin; Pain,1
"Hayman, Robin",8050205400,Animals; Entorhinal Cortex; Cognitive Map,1
"Duckworth, Angela",11138779200,Self-Control; Ego; Depletion,7
"Duckworth, Angela",11138779200,Grits (Particle Size); Academic Achievement; Dual Language,5
"Duckworth, Angela",11138779200,Achievement Goals; Self Efficacy; Mindset,4
"Duckworth, Angela",11138779200,Extracurricular Activities; Civic Engagement; Civics,4
"Duckworth, Angela",11138779200,Stereotype Threat; Scanning Transmission Electron Microscopy; Competence Beliefs,4
"Duckworth, Angela",11138779200,Discounting; Intertemporal Choice; Present Bias,3
"Duckworth, Angela",11138779200,Distancing; First-Person Perspective; Episodic Memory,3
"Duckworth, Angela",11138779200,Mindfulness Meditation; Mindfulness; Inner Experience,1
"Duckworth, Angela",11138779200,Computer-Aided Instruction; Tutor; Computer-Based Learning,1
"Duckworth, Angela",11138779200,Vaccine Hesitancy; Measles; Anti-Vaccination Movement,1
"Duckworth, Angela",11138779200,Young Adult; Feeling of Knowing; Metacognition,1
"Duckworth, Angela",11138779200,Psychology Student; Awards and Prizes; Scientific Societies,1
"Duckworth, Angela",11138779200,Executive Function; School Readiness; Preschool Children,1
"Duckworth, Angela",11138779200,Manufacturing; Postponement; Make-To-Stock,1
"Duckworth, Angela",11138779200,Research Personnel; Research Productivity; Women in Science,1
"Duckworth, Angela",11138779200,Gratitude; Positive Psychology; Well-Being,1
"Duckworth, Angela",11138779200,Age Effects; Players; Soccer,1
"Duckworth, Angela",11138779200,Breast Neoplasms; Tamoxifen Citrate; Cancer Risk,1
"Duckworth, Angela",11138779200,Academic Achievement; Agreeableness; Big Five,1
"Duckworth, Angela",11138779200,Self Efficacy; Self-Regulated Learning; Perfectionism,1
"Duckworth, Angela",11138779200,Prediction; College Admission Test; Organizational Research,1
"Duckworth, Angela",11138779200,Boredom; Leisure; Emotion,1
"Duckworth, Angela",11138779200,Very Elderly; Personal Goals; Perceived Control,1
"Duckworth, Angela",11138779200,Prosocial Behavior; Charitable Giving; Empathy,1
"Duckworth, Angela",11138779200,Psychological Support; Mindfulness; COVID-19,1
"Kable, Joseph W.",6602089946,Magnetic Resonance Imaging; Prediction Error; Reward,9
"Kable, Joseph W.",6602089946,Delay Discounting; Reward; Impulsiveness,9
"Kable, Joseph W.",6602089946,Negative Syndrome; Schizophrenia; Psychotic Disorders,3
"Kable, Joseph W.",6602089946,Risky Decision Making; Pathological Gambling; Reward,2
"Kable, Joseph W.",6602089946,Multifactorial Inheritance; Summary Statistic; Single Nucleotide Polymorphism,2
"Kable, Joseph W.",6602089946,Sex Characteristics; Mate Choice; Evolutionary Psychology,1
"Kable, Joseph W.",6602089946,Transcranial Direct Current Stimulation; Stimulation; Motor Cortex,1
"Kable, Joseph W.",6602089946,Cognitive Dysfunction; Short-Term Memory; Processing Speed,1
"Kable, Joseph W.",6602089946,Emotion; Basolateral Amygdala; Hydrocortisone,1
"Kable, Joseph W.",6602089946,Magnetic Resonance Imaging; Diffusion Tensor Imaging; Cortical Thickness,1
"Kable, Joseph W.",6602089946,Ketamine; Treatment-Resistant Depressive Disorder; Involutional Depression,1
"Kable, Joseph W.",6602089946,Drift-Diffusion Model; Decision Making; Mathematical Psychology,1
"Kable, Joseph W.",6602089946,Visual Cortex; Functional Magnetic Resonance Imaging; Brain Mapping,1
"Kable, Joseph W.",6602089946,Reproducibility; Open Science; P-Value,1
"Kable, Joseph W.",6602089946,Cocaine Dependence; Cocaine; Craving,1
"Kable, Joseph W.",6602089946,Causal Learning; Illusory Correlation; Causal,1
"Kable, Joseph W.",6602089946,Moral Development; Kohlberg; Juvenile Delinquents,1
"Kable, Joseph W.",6602089946,Animals; Touch Screens; Cognitive Flexibility,1
"Kable, Joseph W.",6602089946,Time Travel; Episodic Memory; Cognition,1
"Kable, Joseph W.",6602089946,Theory of Mind; Personality Disorders; Emotion,1
"Kable, Joseph W.",6602089946,Dunbar; Weak Ties; Ego,1
"Myers, Justus",55955476300,None,0
"Llewellyn, Sue",57206026398,Memory Consolidation; REM Sleep; Slow Wave Sleep,2
"Llewellyn, Sue",57206026398,Strategy as Practice; Strategizing; Organizational Change,2
"Llewellyn, Sue",57206026398,Dreaming; Dream Content; Wakefulness,1
"Llewellyn, Sue",57206026398,Evidence-Based Practice; Nursing Research; Nurses,1
"Llewellyn, Sue",57206026398,Cognitive Science of Religion; Economic Beliefs; Cultural Background,1
"Newell, Ben R.",7003401856,Decisions from Experience; Decision Making; Instance-Based Learning,9
"Newell, Ben R.",7003401856,Reproducibility; Open Science; P-Value,4
"Newell, Ben R.",7003401856,Category Learning; Concept Formation; Exemplar-Based,3
"Newell, Ben R.",7003401856,Delay Discounting; Reward; Impulsiveness,2
"Newell, Ben R.",7003401856,Intergovernmental Panel on Climate Change; Climate Change; Skepticism,2
"Newell, Ben R.",7003401856,Debt; Personal Finance; Credit Cards,2
"Newell, Ben R.",7003401856,Ambiguity Aversion; Decision Making; Knightian Uncertainty,2
"Newell, Ben R.",7003401856,Young Adult; Feeling of Knowing; Metacognition,2
"Newell, Ben R.",7003401856,Drift-Diffusion Model; Decision Making; Mathematical Psychology,2
"Newell, Ben R.",7003401856,Regularization; Probability Learning; Gambling,2
"Newell, Ben R.",7003401856,Financial Management; Market Timing; Hedge Fund Performance,1
"Newell, Ben R.",7003401856,Magnetic Resonance Imaging; Prediction Error; Reward,1
"Newell, Ben R.",7003401856,Qualitative Spatial Reasoning; Ontology; Temporal Reasoning,1
"Newell, Ben R.",7003401856,DNA; Forensic Genetics; Stutter,1
"Newell, Ben R.",7003401856,Discounting; Intertemporal Choice; Present Bias,1
"Newell, Ben R.",7003401856,Global Environmental Governance; Global Climate; Environmental Policy,1
"Newell, Ben R.",7003401856,Recognition Heuristic; Heuristics; Decision Strategy,1
"Newell, Ben R.",7003401856,Causal Learning; Illusory Correlation; Causal,1
"Newell, Ben R.",7003401856,Decision Making; System Dynamics Modeling; Causal Loop Diagram,1
"Newell, Ben R.",7003401856,Rumination; Anxiety; Pessimism,1
"Newell, Ben R.",7003401856,Child Abuse; Mandatory Reporting; Hospital Emergency Service,1
"Newell, Ben R.",7003401856,Counterfactual Thinking; Regret Theory; Decision Making,1
"Newell, Ben R.",7003401856,Decision Making; Message Framing; Consumer Promotions,1
"Newell, Ben R.",7003401856,Conjunction Fallacy; Heuristics; Ecological Rationality,1
"Newell, Ben R.",7003401856,Animacy; Action Understanding; Prediction,1
"Shanks, David R.",7005569087,Mental Recall; Testing Effect; Category Learning,8
"Shanks, David R.",7005569087,Reproducibility; Open Science; P-Value,7
"Shanks, David R.",7005569087,Young Adult; Feeling of Knowing; Metacognition,4
"Shanks, David R.",7005569087,Visual Search; Young Adult; Incidental Learning,4
"Shanks, David R.",7005569087,Subliminal; Masking; Priming,3
"Shanks, David R.",7005569087,Sequence Learning; Young Adult; Chunking,2
"Shanks, David R.",7005569087,Implicit Memory; Repetition Priming; Young Adult,2
"Shanks, David R.",7005569087,Language Disability; Nonword Repetition; Preschool Children,1
"Shanks, David R.",7005569087,Mathematics; Word Problem; Learning Disorders,1
"Shanks, David R.",7005569087,Category Learning; Concept Formation; Exemplar-Based,1
"Shanks, David R.",7005569087,Animals; Extinction; Basolateral Amygdala,1
"Shanks, David R.",7005569087,Mental Recall; Recollection; Associative Recognition,1
"Shanks, David R.",7005569087,Goal Pursuit; Priming; Young Adult,1
"Bentley, R. Alexander",57221476279,Cultural Evolution; Social Learning; Animals,6
"Bentley, R. Alexander",57221476279,Angkor; Thailand; Cambodia,4
"Bentley, R. Alexander",57221476279,Obesity; Added Sugars; Fructose,2
"Bentley, R. Alexander",57221476279,Intestine Flora; Ruminococcaceae; Microorganisms,1
"Bentley, R. Alexander",57221476279,Bone Collagen; Diet; Palaeodietary Reconstruction,1
"Bentley, R. Alexander",57221476279,Secularization; Islam; Religious Indifference,1
"Bentley, R. Alexander",57221476279,Wikipedia; Social Networking; Online Communities,1
"Bentley, R. Alexander",57221476279,Paleoindian; Archaeology; Biface,1
"Bentley, R. Alexander",57221476279,Cognitive Science of Religion; Economic Beliefs; Cultural Background,1
"Bentley, R. Alexander",57221476279,Cognitive Ability; Intelligence; Wechsler Scales,1
"Bentley, R. Alexander",57221476279,Trust in Government; Elections; Election Research,1
"Bentley, R. Alexander",57221476279,COVID-19; Coronavirus Infections; Swine Influenza,1
"Bentley, R. Alexander",57221476279,Obesity; Fat Tax; Cross-Price Elasticity,1
"Bentley, R. Alexander",57221476279,Cognates; Indo-European Language Family; Implicational Universals,1
"Bentley, R. Alexander",57221476279,Naval; Maritime History; Napoleonic Wars,1
"Bentley, R. Alexander",57221476279,ARIMA; Mathematical Modeling; COVID-19,1
"O'Brien, Michael J.",36128081000,Paleoindian; Archaeology; Biface,8
"O'Brien, Michael J.",36128081000,Cultural Evolution; Social Learning; Animals,6
"O'Brien, Michael J.",36128081000,Rumor; Social Media; Disinformation,2
"O'Brien, Michael J.",36128081000,Intestine Flora; Ruminococcaceae; Microorganisms,1
"O'Brien, Michael J.",36128081000,Spam; Social Networking; Twitter,1
"O'Brien, Michael J.",36128081000,Obesity; Fat Tax; Cross-Price Elasticity,1
"O'Brien, Michael J.",36128081000,Cognates; Indo-European Language Family; Implicational Universals,1
"Brock, William A.",35319716100,Integrated Assessment Model; Carbon; Global Temperature Increase,5
"Brock, William A.",35319716100,New Keynesian Model; Heterogeneous Expectations; Monetary Policy,2
"Brock, William A.",35319716100,DSGE Model; Interest Rates; Monetary Policy,1
"Brock, William A.",35319716100,COVID-19; Human Influenza; Epidemic Model,1
"Brock, William A.",35319716100,Place Attachment; Sense of Place; Sport Fishing,1
"Brock, William A.",35319716100,Sraffa; Ricardian; Economics,1
"Brock, William A.",35319716100,International Environmental Agreements; Differential Games; International Cooperation,1
"Brock, William A.",35319716100,Business Cycle Model; Kalecki; Hopf Bifurcation,1
"Brock, William A.",35319716100,Arctic Sea Ice Loss; Glacier; Ice Cover,1
"Huang, Julie Y.",55710733200,Disgust; Outgroup; Immune System,2
"Huang, Julie Y.",55710733200,Long-Acting Reversible Contraception; Contraception; Intrauterine Contraceptive Device,1
"Huang, Julie Y.",55710733200,Social Dominance Orientation; Authoritarianism; Political Attitudes,1
"Huang, Julie Y.",55710733200,Crowdfunding; Lending; Fintech,1
"Huang, Julie Y.",55710733200,Intersectionality; Feminism; Social Location,1
"Huang, Julie Y.",55710733200,Information Seeking; Collaborative; User Studies,1
"Huang, Julie Y.",55710733200,Property Rights; Possession; Disgust,1
"Bargh, John A.",7003636643,Implicit Attitude; Implicit Measures; Avoidance Conditioning,3
"Bargh, John A.",7003636643,Empathy; Emotional Contagion; Perspective Taking,3
"Bargh, John A.",7003636643,Goal Pursuit; Priming; Young Adult,3
"Bargh, John A.",7003636643,Conditional; Belief Bias; Dual Process Theory,2
"Bargh, John A.",7003636643,Peers; Romantic Relationships; Delinquency,2
"Bargh, John A.",7003636643,Conceptual Metaphor Theory; Embodied Metaphor; Emotion,2
"Bargh, John A.",7003636643,Moral Judgement; Emotion; Disgust,1
"Bargh, John A.",7003636643,Social Dominance Orientation; Authoritarianism; Political Attitudes,1
"Bargh, John A.",7003636643,Stigma; Obesity; Overweight,1
"Bargh, John A.",7003636643,Habit Formation; Animals; Habitual,1
"Bargh, John A.",7003636643,Personality; Extraversion; Judgments,1
"Bargh, John A.",7003636643,Mindreading; In-Group; Pluralistic Ignorance,1
"Bargh, John A.",7003636643,Message Production; Communication; Cultural Dynamics,1
"Bargh, John A.",7003636643,Emotion; Ecological Momentary Assessment; Sadness,1
"Bargh, John A.",7003636643,Family-Centered Care; Radiology Departments; Outpatient,1
"Bargh, John A.",7003636643,Group Size; Claiming; Illusions,1
"Cook, Richard",57199442312,Prosopagnosia; Face Processing; Photostimulation,19
"Cook, Richard",57199442312,Trustworthiness; Cues; Trust Game,6
"Cook, Richard",57199442312,Gaze; Joint Attention; Ocular Fixation,3
"Cook, Richard",57199442312,Emotional Disorders; Somatization; Anxiety,1
"Cook, Richard",57199442312,Autism; Autistic Traits; Autism Spectrum Disorder,1
"Cook, Richard",57199442312,Imitation; Social Learning; Preschool Children,1
"Cook, Richard",57199442312,Line; Cebus; Psychophysical,1
"Cook, Richard",57199442312,Personality; Extraversion; Judgments,1
"Cook, Richard",57199442312,Cisapride; Expression of Emotion; Pride,1
"Bird, Geoffrey",17342102400,Interoception; Insula; Emotion,17
"Bird, Geoffrey",17342102400,Emotional Disorders; Somatization; Anxiety,11
"Bird, Geoffrey",17342102400,Electroencephalogram; Imitation; Action Understanding,6
"Bird, Geoffrey",17342102400,Theory of Mind; Preschool Children; Mindreading,4
"Bird, Geoffrey",17342102400,Prosopagnosia; Face Processing; Photostimulation,3
"Bird, Geoffrey",17342102400,Cognitive Behavioral Therapy; Mental Health; Patient Health Questionnaire,3
"Bird, Geoffrey",17342102400,Autism; Autistic Traits; Autism Spectrum Disorder,3
"Bird, Geoffrey",17342102400,Anorexia Nervosa; Magnetic Resonance Imaging; Cognitive Remediation Therapy,3
"Bird, Geoffrey",17342102400,Empathy; Emotional Contagion; Perspective Taking,3
"Bird, Geoffrey",17342102400,Psychopathy; Conduct Disorder; Antisocial Behavior,2
"Bird, Geoffrey",17342102400,Self Concept; Self-Reference; Theory of Mind,2
"Bird, Geoffrey",17342102400,Interval Timing; Time Perception; Young Adult,1
"Bird, Geoffrey",17342102400,Gender Dysphoria; Transgender Persons; Transsexualism,1
"Bird, Geoffrey",17342102400,Age Differences; Time Perspective; Young Adult,1
"Bird, Geoffrey",17342102400,Autism Spectrum Disorder; Autism; Asperger Syndrome,1
"Bird, Geoffrey",17342102400,Gaze; Joint Attention; Ocular Fixation,1
"Bird, Geoffrey",17342102400,Young Adult; Benjamin Libet; Voluntary Action,1
"Bird, Geoffrey",17342102400,Iterated Learning; Evolution of Language; Communication,1
"Bird, Geoffrey",17342102400,Movement Perception; Occipito-Temporal Cortex; Autistic Traits,1
"Bird, Geoffrey",17342102400,Other-Race Effect; Facial Recognition; Statistical Bias,1
"Bird, Geoffrey",17342102400,Autism; Motor Skills; Autistic Disorder,1
"Bird, Geoffrey",17342102400,Blindness; Confabulation; Evoked Potentials,1
"Catmur, Caroline",20336673700,Interoception; Insula; Emotion,12
"Catmur, Caroline",20336673700,Emotional Disorders; Somatization; Anxiety,8
"Catmur, Caroline",20336673700,Electroencephalogram; Imitation; Action Understanding,6
"Catmur, Caroline",20336673700,Theory of Mind; Preschool Children; Mindreading,4
"Catmur, Caroline",20336673700,Hikikomori; Japanese Literature; Trust Game,3
"Catmur, Caroline",20336673700,Self Concept; Self-Reference; Theory of Mind,2
"Catmur, Caroline",20336673700,Prosopagnosia; Face Processing; Photostimulation,1
"Catmur, Caroline",20336673700,Gender Dysphoria; Transgender Persons; Transsexualism,1
"Catmur, Caroline",20336673700,Loneliness; Social Isolation; COVID-19,1
"Catmur, Caroline",20336673700,Autism; Autistic Traits; Autism Spectrum Disorder,1
"Catmur, Caroline",20336673700,Autism Spectrum Disorder; Autism; Asperger Syndrome,1
"Catmur, Caroline",20336673700,Anorexia Nervosa; Magnetic Resonance Imaging; Cognitive Remediation Therapy,1
"Catmur, Caroline",20336673700,Gaze; Joint Attention; Ocular Fixation,1
"Catmur, Caroline",20336673700,Young Adult; Benjamin Libet; Voluntary Action,1
"Catmur, Caroline",20336673700,Empathy; Emotional Contagion; Perspective Taking,1
"Catmur, Caroline",20336673700,Blindness; Confabulation; Evoked Potentials,1
"Press, Clare",11838940200,Cognitive Penetration; Free Energy; Visual Cortex,5
"Press, Clare",11838940200,Movement Perception; Occipito-Temporal Cortex; Autistic Traits,3
"Press, Clare",11838940200,Interval Timing; Time Perception; Young Adult,2
"Press, Clare",11838940200,Electroencephalogram; Imitation; Action Understanding,2
"Press, Clare",11838940200,Young Adult; Benjamin Libet; Voluntary Action,2
"Press, Clare",11838940200,Age Differences; Time Perspective; Young Adult,1
"Press, Clare",11838940200,Reaction Time; Joint Tasks; Selection Response,1
"Press, Clare",11838940200,Spiking Neural Networks; Direct Perception; Robots,1
"Heyes, Cecilia",7007120930,Cultural Evolution; Social Learning; Animals,6
"Heyes, Cecilia",7007120930,Theory of Mind; Preschool Children; Mindreading,3
"Heyes, Cecilia",7007120930,Imitation; Social Learning; Preschool Children,3
"Heyes, Cecilia",7007120930,Electroencephalogram; Imitation; Action Understanding,2
"Heyes, Cecilia",7007120930,Perceptual Issues; Neural Correlates of Consciousness; Consciousness,2
"Heyes, Cecilia",7007120930,Moral Judgement; Emotion; Disgust,1
"Heyes, Cecilia",7007120930,Cebus; Tool Use Behavior; Animals,1
"Heyes, Cecilia",7007120930,Empathy; Emotional Contagion; Perspective Taking,1
"Heyes, Cecilia",7007120930,Extended Mind; Enactivism; Artificial Intelligence,1
"Heyes, Cecilia",7007120930,Cognitive Penetration; Free Energy; Visual Cortex,1
"Heyes, Cecilia",7007120930,Epigenetics; Developmental Systems Theory; Evolutionary Developmental Biology,1
"Smaldino, Paul E.",45861773400,Cultural Evolution; Social Learning; Animals,8
"Smaldino, Paul E.",45861773400,Reproducibility; Open Science; P-Value,4
"Smaldino, Paul E.",45861773400,Big Five; Personality Inventory; Factor,2
"Smaldino, Paul E.",45861773400,Evolution of Cooperation; Cooperative Behavior; Public Goods Game,1
"Smaldino, Paul E.",45861773400,Cascading Failure; Giant Component; Robustness,1
"Smaldino, Paul E.",45861773400,Appointments And Schedules; Reinforcement Schedule; Momentum Theory,1
"Smaldino, Paul E.",45861773400,Opinion Dynamics; Polarization; Sociophysics,1
"Smaldino, Paul E.",45861773400,Music; Finger Tapping; Beat Induction,1
"Smaldino, Paul E.",45861773400,Bass Model; Diffusion of Innovation; Sales,1
"Smaldino, Paul E.",45861773400,Iterated Learning; Evolution of Language; Communication,1
"Smaldino, Paul E.",45861773400,Fighting; Playfulness; Gorilla Gorilla,1
"Smaldino, Paul E.",45861773400,Extended Mind; Enactivism; Artificial Intelligence,1
"Smaldino, Paul E.",45861773400,NK Model; Fitness Landscape; Managers,1
"Smaldino, Paul E.",45861773400,Artificial Intelligence; Reference Resolution; Indian Languages,1
"Smaldino, Paul E.",45861773400,Factorization; Multi-View; Tensors,1
"Hibbing, John R.",6603881778,Social Dominance Orientation; Authoritarianism; Political Attitudes,4
"Hibbing, John R.",6603881778,Political Participation; Social Media; Media Use,2
"Hibbing, John R.",6603881778,Economic Voting; Elections; Partisanship,1
"Hibbing, John R.",6603881778,Statistical Bias; Dual Frame; Telephone Interview,1
"Hibbing, John R.",6603881778,Moral Judgement; Emotion; Disgust,1
"Hibbing, John R.",6603881778,Trust in Government; Elections; Election Research,1
"Hibbing, John R.",6603881778,Trustworthiness; Cues; Trust Game,1
"Hibbing, John R.",6603881778,Emotion; Sensation Seeking; Public Service Announcements,1
"Smith, Kevin B.",57203272910,Social Dominance Orientation; Authoritarianism; Political Attitudes,4
"Smith, Kevin B.",57203272910,Moral Judgement; Emotion; Disgust,3
"Smith, Kevin B.",57203272910,Political Participation; Social Media; Media Use,1
"Smith, Kevin B.",57203272910,Statistical Bias; Dual Frame; Telephone Interview,1
"Smith, Kevin B.",57203272910,Human Pheromones; Odors; Smell,1
"Smith, Kevin B.",57203272910,Policy Making; Punctuation; Incrementalism,1
"Alford, John R.",36182933000,Moral Judgement; Emotion; Disgust,1
"Alford, John R.",36182933000,Human Pheromones; Odors; Smell,1
"Lankford, Adam",27867908500,Mass Murder; Terrorism; School Violence,12
"Lankford, Adam",27867908500,Radicalization; Attack; Counterterrorism,2
"Lankford, Adam",27867908500,Testosterone; Hydrocortisone; Aggression,1
"Lankford, Adam",27867908500,Public Figures; VIP; Admiration,1
"Wilson, David Sloan",7410084871,Cultural Evolution; Social Learning; Animals,2
"Wilson, David Sloan",7410084871,Inclusive Fitness; Kin Selection; Biological Evolution,2
"Wilson, David Sloan",7410084871,Punishment; Ultimatum Game; Guilt Aversion,1
"Wilson, David Sloan",7410084871,Adaptive Selling; Customer Ties; Salesforce,1
"Wilson, David Sloan",7410084871,Resilience; Ecological Resilience; Advocacy Coalition Framework,1
"Wilson, David Sloan",7410084871,Quran; Islam; Prophet,1
"Wilson, David Sloan",7410084871,Cognitive Science of Religion; Economic Beliefs; Cultural Background,1
"Wilson, David Sloan",7410084871,Acceptance and Commitment Therapy; Experiential; Psychological,1
"Wilson, David Sloan",7410084871,Gratitude; Positive Psychology; Well-Being,1
"Wilson, David Sloan",7410084871,COVID-19; Coronavirus Infections; Swine Influenza,1
"Wilson, David Sloan",7410084871,Democracy; Tauschia; James Campbell,1
"Wilson, David Sloan",7410084871,Couples Therapy; Emotion; Relationship Satisfaction,1
"Wilson, David Sloan",7410084871,Social Insects; Workers' Compensation; Criminal Behavior,1
"Wilson, David Sloan",7410084871,Murals; Communities; Public Space,1
"Wilson, David Sloan",7410084871,Events; Hospitalization; Medical Records,1
"Hayes, Steven C.",7202407986,Acceptance and Commitment Therapy; Experiential; Psychological,19
"Hayes, Steven C.",7202407986,Relation; Equivalence Classes; Class Formation,3
